TRANSACTION_ID,ACCOUNT_ID,TXN_DATE,AMOUNT
4964,259,2025-02-26,4589.91
4965,485,2026-02-27,1051.26
4966,60,2026-08-23,10050.7
4967,599,2025-02-28,2201.61
4968,679,2025-12-03,2302.86
4969,326,2024-02-24,3202.47
4970,9,2025-01-26,4462.27
4971,451,2026-04-28,3347.12
4972,783,2025-10-31,1387.86
4973,264,2025-05-28,355.52
4974,765,2024-07-27,9899.32
4975,784,2026-02-27,1190.89
4976,253,2026-08-04,4924.08
4977,540,2025-01-17,3321.36
4978,38,2026-02-28,230.97
4979,497,2025-07-27,1707.92
4980,792,2025-01-22,11785.04
4981,850,2024-11-18,400.08
4982,180,2025-05-05,2394.03
4983,599,2025-02-03,4459.91
4984,60,2025-08-24,1198.08
4985,252,2024-05-23,3663.05
4986,752,2025-04-10,5311.06
4987,578,2025-12-24,4749.31
4988,353,2026-04-03,3654.05
4989,866,2024-09-30,2790.89
4990,683,2025-08-08,1255.51
4991,22,2024-10-21,5173.4
4992,72,2026-02-09,3261.32
4993,564,2024-12-11,12999.36
4994,790,2025-10-18,6325.05
4995,142,2025-02-25,2012.81
4996,485,2024-09-17,4041.53
4997,735,2025-07-15,855.01
4998,777,2025-08-31,329.73
4999,577,2025-10-27,1945.01
5000,900,2026-02-10,656.0
5001,844,2025-10-20,5792.52
5002,751,2026-04-10,12116.05
5003,603,2025-02-17,7973.82
5004,887,2025-05-10,2289.82
5005,16,2025-04-14,6005.39
5006,81,2025-07-17,1841.66
5007,460,2024-05-16,8806.14
5008,604,2026-04-12,5313.37
5009,814,2025-05-23,3215.51
5010,611,2025-06-23,3020.02
5011,210,2026-05-05,5304.26
5012,818,2025-03-29,3048.48
5013,75,2025-03-24,7628.21
5014,86,2025-07-05,2242.17
5015,648,2026-07-03,2740.37
5016,868,2024-09-04,2895.79
5017,453,2024-05-31,2550.34
5018,122,2024-04-15,1353.97
5019,43,2025-12-19,2077.6
5020,882,2024-01-11,3163.08
5021,252,2025-11-21,2948.01
5022,576,2026-05-12,10894.82
5023,295,2025-10-26,4479.59
5024,194,2024-06-15,9148.16
5025,602,2025-10-08,547.03
5026,666,2025-03-07,6855.18
5027,425,2024-01-22,4481.42
5028,457,2024-07-11,2906.08
5029,439,2025-12-24,1231.34
5030,533,2025-06-30,5699.79
5031,726,2025-05-02,5050.08
5032,640,2026-01-26,5877.77
5033,251,2025-05-26,2023.98
5034,223,2026-08-02,7599.72
5035,606,2024-02-19,5386.43
5036,581,2024-10-06,2203.72
5037,331,2024-07-02,10066.81
5038,755,2025-02-07,3935.88
5039,377,2026-06-07,395.13
5040,303,2025-02-03,2200.42
5041,501,2024-11-03,7530.3
5042,174,2024-03-23,2267.86
5043,627,2025-01-19,3370.55
5044,808,2024-08-11,7708.92
5045,851,2024-07-03,2295.52
5046,403,2024-05-10,6213.77
5047,243,2025-09-08,893.08
5048,432,2025-11-22,4351.89
5049,94,2025-12-23,4134.95
5050,602,2024-02-22,4680.67
5051,386,2026-06-17,5170.52
5052,110,2025-05-09,3500.69
5053,493,2025-07-02,3140.63
5054,647,2026-05-05,3356.43
5055,206,2024-09-25,9775.66
5056,365,2025-05-05,3813.44
5057,802,2024-03-10,15622.19
5058,639,2025-04-25,5151.69
5059,719,2024-09-16,3814.99
5060,405,2024-06-26,992.29
5061,445,2025-08-25,6556.7
5062,448,2024-05-06,2660.12
5063,406,2026-08-07,7375.24
5064,130,2024-08-14,1660.77
5065,37,2024-03-18,3341.09
5066,750,2025-03-11,2559.27
5067,484,2025-01-13,6162.08
5068,480,2025-10-03,10380.79
5069,537,2025-10-12,3276.85
5070,372,2025-07-31,2366.7
5071,803,2025-07-14,1057.1
5072,423,2026-01-27,2117.54
5073,451,2025-09-27,10482.1
5074,479,2024-05-15,3320.31
5075,142,2025-03-27,4948.04
5076,157,2025-11-01,694.72
5077,163,2024-09-17,658.36
5078,229,2026-04-22,557.71
5079,144,2025-04-15,8547.17
5080,202,2024-11-09,3437.46
5081,845,2025-01-06,1596.9
5082,325,2025-08-26,6714.33
5083,715,2025-11-22,2531.04
5084,354,2024-09-06,7353.28
5085,743,2024-06-16,3269.88
5086,678,2024-03-30,7436.08
5087,757,2025-04-28,1401.13
5088,260,2026-06-22,4801.98
5089,87,2026-07-24,5819.84
5090,278,2025-06-29,602.61
5091,632,2025-06-02,3441.25
5092,589,2025-05-05,1024.23
5093,634,2024-08-19,686.34
5094,895,2025-02-09,2712.24
5095,203,2026-07-01,4973.6
5096,400,2025-08-23,1663.66
5097,442,2024-08-26,2836.2
5098,135,2024-03-26,1925.1
5099,597,2026-01-02,6955.86
5100,45,2026-05-30,9016.32
5101,808,2024-04-16,17876.2
5102,80,2024-12-31,8102.98
5103,100,2026-04-10,5347.62
5104,157,2024-09-03,6950.34
5105,803,2024-06-25,1947.62
5106,776,2025-01-19,2659.63
5107,831,2025-01-19,4198.33
5108,750,2025-04-14,572.47
5109,832,2026-07-30,1793.57
5110,425,2026-08-06,16012.04
5111,5,2025-07-18,2680.54
5112,395,2024-03-14,449.14
5113,199,2024-09-14,2159.85
5114,221,2024-06-25,3953.21
5115,623,2024-01-01,5103.0
5116,151,2025-01-08,3277.13
5117,290,2024-01-07,4675.8
5118,354,2025-07-13,1766.69
5119,55,2024-09-24,9214.42
5120,632,2025-12-07,7722.4
5121,687,2025-05-28,350.3
5122,503,2026-07-16,1191.58
5123,26,2025-04-17,6744.9
5124,709,2024-06-01,4425.0
5125,402,2026-06-17,4227.24
5126,240,2024-10-28,3756.37
5127,853,2026-01-14,8128.47
5128,774,2026-02-02,4304.06
5129,397,2026-06-20,5156.47
5130,399,2025-09-16,3852.53
5131,821,2025-05-13,1324.78
5132,173,2025-01-10,7111.82
5133,369,2025-03-11,2473.22
5134,514,2026-01-30,2448.65
5135,313,2025-07-05,2946.83
5136,285,2024-02-17,889.71
5137,97,2024-12-28,14263.66
5138,241,2026-06-10,6715.53
5139,323,2024-07-24,1223.64
5140,754,2025-04-05,11074.65
5141,304,2026-03-26,2072.11
5142,146,2024-10-10,2435.09
5143,762,2025-10-25,2046.59
5144,317,2026-02-04,9579.24
5145,828,2024-11-13,8388.02
5146,99,2026-05-23,3029.92
5147,20,2025-03-11,3264.11
5148,830,2024-10-15,6495.59
5149,89,2024-08-07,6347.89
5150,8,2024-09-16,3443.71
5151,579,2025-07-02,3536.2
5152,286,2024-08-07,6807.66
5153,437,2024-12-15,505.08
5154,368,2025-11-24,4873.85
5155,268,2026-05-03,4617.47
5156,434,2025-10-23,9632.65
5157,234,2025-05-30,5244.53
5158,203,2025-11-09,5720.95
5159,203,2025-02-05,1827.71
5160,107,2024-09-21,1961.68
5161,473,2025-12-31,4780.19
5162,494,2024-05-11,236.54
5163,16,2026-06-01,2606.23
5164,414,2025-02-21,970.77
5165,665,2026-03-07,2064.06
5166,2,2024-04-06,340.93
5167,271,2025-04-27,1108.45
5168,865,2025-02-15,8843.68
5169,385,2024-12-13,1016.26
5170,15,2025-05-14,1478.23
5171,475,2025-10-07,2235.99
5172,370,2026-07-07,5757.11
5173,191,2026-03-07,2952.37
5174,67,2024-08-13,536.39
5175,796,2026-08-12,277.03
5176,732,2025-04-30,2593.98
5177,614,2025-03-21,2897.8
5178,16,2024-01-11,7155.59
5179,784,2025-10-13,1151.44
5180,426,2026-05-14,10503.48
5181,428,2024-10-12,545.6
5182,790,2026-04-25,553.99
5183,390,2024-03-26,2519.42
5184,213,2026-07-31,6971.52
5185,214,2024-09-03,4211.81
5186,835,2025-04-14,1100.56
5187,491,2024-01-15,14755.23
5188,522,2026-05-25,4048.11
5189,534,2025-05-11,4391.57
5190,199,2026-08-04,6439.16
5191,378,2024-12-29,4522.95
5192,857,2024-02-28,2130.18
5193,131,2025-10-23,11666.28
5194,857,2024-06-08,9736.35
5195,246,2025-08-22,13188.82
5196,267,2024-02-04,2372.6
5197,13,2024-06-12,11323.96
5198,598,2025-09-13,1034.55
5199,288,2025-10-18,3504.05
5200,414,2024-05-28,6278.4
5201,523,2024-07-01,762.5
5202,571,2026-04-17,12496.87
5203,861,2024-01-06,2141.37
5204,501,2024-08-12,10067.11
5205,161,2026-08-03,868.5
5206,634,2025-06-17,3430.58
5207,50,2024-01-27,1735.53
5208,760,2026-05-20,1749.39
5209,267,2024-11-29,1003.35
5210,651,2025-11-28,914.84
5211,142,2025-09-13,1155.46
5212,367,2024-12-23,1111.59
5213,626,2024-12-27,8449.39
5214,560,2025-06-20,9432.62
5215,6,2025-01-06,714.28
5216,32,2024-06-18,2738.86
5217,883,2025-12-05,8308.48
5218,476,2025-10-19,5688.71
5219,771,2025-08-10,2545.63
5220,66,2025-12-24,1808.04
5221,442,2025-05-20,732.22
5222,519,2026-06-24,11993.77
5223,829,2026-05-14,4455.44
5224,640,2026-08-14,3804.62
5225,566,2024-04-15,1359.11
5226,265,2024-04-09,3177.78
5227,895,2025-04-03,8410.44
5228,295,2025-11-06,630.49
5229,251,2024-08-21,1331.02
5230,652,2024-04-22,820.39
5231,898,2024-02-05,10153.38
5232,772,2025-06-24,596.03
5233,163,2026-08-12,4267.11
5234,734,2025-03-28,832.35
5235,319,2025-12-16,3887.52
5236,200,2024-02-20,797.76
5237,842,2024-07-29,1972.35
5238,855,2025-10-25,11408.5
5239,334,2025-01-27,5011.4
5240,24,2024-01-26,3705.68
5241,189,2024-08-08,4721.68
5242,488,2026-02-12,12129.94
5243,54,2025-10-29,3929.22
5244,205,2026-02-28,7977.52
5245,135,2024-12-07,8172.72
5246,857,2026-06-24,7343.06
5247,320,2026-06-15,18601.15
5248,343,2024-12-24,5824.6
5249,380,2024-07-21,7576.39
5250,12,2026-07-26,2010.28
5251,489,2024-12-07,3453.56
5252,822,2025-04-28,3299.46
5253,733,2026-06-27,1324.11
5254,226,2024-09-19,1491.59
5255,13,2026-05-12,3251.12
5256,697,2024-06-05,4104.36
5257,758,2024-10-12,11796.49
5258,830,2025-01-13,1320.89
5259,520,2025-04-15,1237.58
5260,427,2024-08-25,655.92
5261,681,2026-05-11,6556.19
5262,622,2025-10-10,13881.97
5263,682,2025-10-15,3075.72
5264,256,2025-12-14,4278.67
5265,813,2025-09-13,3138.54
5266,34,2025-09-19,6039.08
5267,85,2025-10-06,1033.62
5268,590,2025-12-03,5025.4
5269,515,2026-06-16,3135.05
5270,499,2024-07-10,6749.55
5271,819,2025-05-19,6553.1
5272,784,2024-06-28,4550.03
5273,648,2024-06-26,2677.4
5274,149,2026-07-15,1377.5
5275,87,2025-04-05,6436.39
5276,126,2025-11-17,3556.82
5277,553,2025-12-11,3486.86
5278,642,2024-01-31,2283.1
5279,720,2025-04-24,10402.91
5280,93,2024-06-24,10766.89
5281,248,2024-11-01,2468.07
5282,305,2024-07-02,1602.32
5283,570,2025-10-11,2691.2
5284,42,2024-05-08,1743.81
5285,757,2025-03-14,4930.22
5286,73,2024-10-25,3449.45
5287,472,2026-07-27,6188.58
5288,840,2026-02-07,2498.04
5289,175,2024-12-09,19640.11
5290,619,2024-10-13,702.65
5291,495,2025-11-30,3338.48
5292,738,2025-09-07,16853.61
5293,530,2025-06-25,6262.85
5294,764,2024-03-11,2904.07
5295,363,2024-03-16,4702.34
5296,148,2025-09-12,909.03
5297,612,2025-04-03,3533.58
5298,871,2026-03-19,886.24
5299,390,2024-01-29,397.78
5300,738,2024-06-30,9882.34
5301,790,2026-02-09,1843.82
5302,581,2026-08-12,809.2
5303,713,2025-12-17,2544.13
5304,507,2024-01-13,5935.06
5305,725,2024-02-19,892.15
5306,303,2026-05-06,2105.83
5307,474,2025-05-02,6557.13
5308,71,2025-04-29,3691.88
5309,177,2026-07-26,10092.7
5310,522,2024-08-29,6642.68
5311,652,2024-10-04,5395.96
5312,27,2025-10-30,6454.19
5313,63,2026-05-31,671.96
5314,6,2024-12-22,3297.14
5315,466,2024-05-27,2314.69
5316,302,2024-02-24,3352.86
5317,48,2024-01-07,1880.49
5318,715,2024-12-30,1863.87
5319,476,2025-06-01,7232.85
5320,10,2025-04-22,14605.43
5321,618,2024-08-21,11134.13
5322,821,2025-10-21,332.83
5323,378,2026-05-07,3149.87
5324,855,2024-08-15,2363.75
5325,376,2025-10-19,1009.26
5326,70,2025-06-15,7482.76
5327,111,2025-10-31,2539.78
5328,61,2024-01-15,1165.53
5329,272,2025-10-18,4734.11
5330,347,2025-12-29,883.98
5331,400,2025-10-23,8873.82
5332,433,2026-03-30,9420.17
5333,778,2025-12-29,6348.03
5334,11,2026-08-18,5206.9
5335,809,2025-10-15,3121.13
5336,216,2025-03-11,4467.48
5337,859,2026-03-24,3049.12
5338,122,2025-11-08,628.95
5339,91,2025-06-28,6094.3
5340,110,2025-07-18,10478.03
5341,267,2024-12-07,1887.05
5342,848,2025-08-21,6982.1
5343,417,2025-03-31,3442.55
5344,149,2024-05-07,2046.56
5345,578,2025-03-05,220.58
5346,458,2026-07-15,6261.86
5347,633,2024-11-20,5248.34
5348,668,2025-10-22,1136.64
5349,708,2025-02-09,2678.59
5350,137,2024-10-05,3418.47
5351,447,2025-01-10,4668.93
5352,568,2026-07-24,8170.41
5353,501,2024-04-18,2944.49
5354,876,2025-10-13,500.73
5355,865,2026-03-20,3572.4
5356,731,2024-06-29,2316.09
5357,217,2026-01-07,1555.26
5358,477,2025-09-12,7189.62
5359,724,2024-11-25,1379.43
5360,242,2024-06-21,781.54
5361,641,2026-07-10,2143.36
5362,225,2024-07-11,3350.19
5363,127,2026-07-14,3777.33
5364,216,2025-09-23,8979.85
5365,834,2026-04-15,1754.88
5366,896,2024-10-15,6312.94
5367,770,2024-01-29,2148.47
5368,245,2025-10-01,286.58
5369,702,2024-12-27,8313.29
5370,197,2025-06-20,621.33
5371,115,2025-03-21,4260.27
5372,233,2024-11-09,727.23
5373,126,2025-12-01,5020.71
5374,577,2025-05-03,967.9
5375,615,2025-09-10,464.75
5376,33,2025-10-17,2731.46
5377,97,2025-10-23,150.25
5378,432,2024-11-18,2975.93
5379,102,2026-01-18,6287.3
5380,746,2024-08-02,14976.37
5381,361,2026-07-13,3957.49
5382,372,2026-02-28,3179.14
5383,5,2025-06-21,8571.26
5384,632,2024-06-24,867.66
5385,650,2026-05-31,1401.19
5386,681,2025-06-24,6159.07
5387,487,2026-03-05,2086.9
5388,243,2024-01-27,2517.06
5389,71,2024-11-25,3546.7
5390,285,2024-10-19,1010.37
5391,490,2026-03-04,484.67
5392,105,2025-03-28,1306.0
5393,49,2024-04-24,2309.36
5394,196,2025-08-22,5024.62
5395,64,2024-06-03,3306.47
5396,13,2025-03-11,5982.13
5397,437,2026-08-25,3258.44
5398,671,2025-02-27,6744.24
5399,450,2025-02-21,2543.58
5400,83,2024-02-09,186.38
5401,306,2025-03-25,1716.9
5402,32,2026-07-22,3636.5
5403,560,2026-07-16,5511.35
5404,210,2026-07-28,1910.65
5405,349,2024-12-18,4000.13
5406,812,2024-03-04,2192.1
5407,529,2024-08-19,1423.32
5408,689,2024-07-25,5513.46
5409,315,2024-03-16,4642.72
5410,838,2025-11-22,18721.95
5411,644,2025-05-24,1914.46
5412,465,2025-12-04,9252.94
5413,522,2024-07-13,622.0
5414,561,2025-11-09,9258.57
5415,145,2024-03-04,3327.08
5416,227,2025-12-04,2312.13
5417,618,2026-03-03,4661.73
5418,397,2024-09-04,4969.05
5419,706,2024-11-16,8377.21
5420,474,2025-02-28,1203.08
5421,60,2025-07-18,611.71
5422,599,2025-05-30,4687.28
5423,549,2024-04-12,4439.63
5424,329,2025-01-04,8263.94
5425,712,2025-05-07,2075.37
5426,316,2025-08-21,1674.39
5427,104,2025-09-08,4569.76
5428,110,2025-10-11,3501.0
5429,812,2025-03-14,5410.91
5430,339,2025-05-04,1565.02
5431,374,2024-11-25,9191.49
5432,275,2024-09-21,4316.96
5433,665,2024-10-30,8102.85
5434,545,2025-03-03,2860.67
5435,810,2024-04-16,1477.4
5436,806,2024-08-01,4815.48
5437,891,2024-04-22,5997.77
5438,297,2025-02-02,494.7
5439,526,2025-04-28,13981.09
5440,312,2024-06-08,1657.26
5441,634,2024-05-15,3840.16
5442,674,2025-05-27,5729.38
5443,227,2024-08-05,3471.84
5444,774,2026-04-26,3671.58
5445,262,2024-06-09,3756.53
5446,885,2025-04-14,263.62
5447,766,2026-02-21,3973.66
5448,17,2024-04-11,2038.11
5449,359,2025-03-14,7966.67
5450,350,2025-04-05,6855.01
5451,741,2025-06-22,662.47
5452,652,2026-05-13,617.81
5453,46,2025-07-22,14426.08
5454,757,2025-01-02,74.44
5455,197,2025-01-21,1740.67
5456,333,2025-08-31,912.74
5457,154,2024-10-17,8981.16
5458,142,2025-10-29,2979.67
5459,475,2025-01-07,1648.44
5460,77,2024-02-28,3550.95
5461,73,2025-06-05,13506.2
5462,708,2024-09-02,5226.26
5463,310,2024-12-15,5131.97
5464,584,2024-11-11,464.61
5465,888,2024-05-13,8307.79
5466,46,2024-10-08,1180.8
5467,715,2026-06-09,4850.48
5468,99,2024-11-08,1477.98
5469,685,2025-12-15,3518.76
5470,276,2025-02-02,3347.69
5471,122,2024-03-05,22035.19
5472,206,2026-03-27,2220.23
5473,329,2026-06-02,4399.41
5474,657,2024-08-17,2942.71
5475,613,2024-06-15,848.39
5476,656,2026-06-26,4844.02
5477,20,2024-04-05,7182.58
5478,878,2026-05-16,1011.58
5479,391,2024-06-17,2627.57
5480,101,2026-04-25,3609.55
5481,836,2026-06-28,6564.43
5482,714,2024-08-22,6784.59
5483,75,2024-08-03,419.34
5484,394,2024-04-13,14314.17
5485,816,2026-02-06,5250.92
5486,615,2024-12-06,3425.03
5487,176,2025-09-18,6520.73
5488,631,2025-08-21,10103.82
5489,171,2025-05-20,2900.6
5490,317,2024-08-24,2581.16
5491,176,2024-12-22,868.18
5492,625,2025-05-03,2615.04
5493,839,2024-03-31,5566.72
5494,41,2025-01-28,2618.81
5495,544,2025-11-23,2518.79
5496,224,2025-02-15,12125.23
5497,676,2025-01-19,4341.67
5498,126,2026-03-30,4350.41
5499,330,2025-06-05,5638.35
5500,186,2025-12-19,7516.67
5501,786,2024-02-20,3692.85
5502,75,2026-06-23,1380.52
5503,524,2026-01-26,5197.69
5504,109,2026-03-17,8326.84
5505,540,2025-11-05,5127.75
5506,692,2025-06-08,6475.34
5507,678,2025-05-31,2519.46
5508,31,2025-08-31,1652.98
5509,697,2025-04-28,4095.09
5510,268,2025-12-12,2090.53
5511,614,2024-11-24,10332.33
5512,868,2026-01-20,5340.26
5513,108,2024-11-29,2245.12
5514,327,2025-04-08,1089.43
5515,781,2024-03-07,8112.68
5516,128,2026-05-27,1300.61
5517,235,2025-10-31,3516.92
5518,495,2024-08-31,4389.21
5519,897,2024-02-13,1320.53
5520,266,2026-04-10,3048.11
5521,347,2024-01-02,9153.28
5522,717,2025-04-14,673.31
5523,108,2024-01-31,8072.0
5524,295,2025-11-07,4130.51
5525,285,2024-07-17,1858.24
5526,361,2025-02-20,614.52
5527,517,2025-07-09,3132.58
5528,200,2024-12-27,1966.31
5529,353,2025-10-26,3095.8
5530,826,2025-05-10,5728.95
5531,746,2025-02-14,552.13
5532,861,2024-11-10,3925.1
5533,614,2025-02-02,12630.55
5534,525,2024-11-09,2253.39
5535,193,2025-07-16,5068.29
5536,143,2026-01-15,546.79
5537,485,2025-08-04,1716.84
5538,365,2024-02-01,9505.72
5539,709,2026-04-03,2028.12
5540,9,2026-02-05,5205.31
5541,803,2026-03-09,2003.88
5542,154,2024-02-18,885.67
5543,356,2026-03-13,2764.54
5544,321,2025-03-31,5605.16
5545,833,2026-04-03,8129.48
5546,649,2026-01-31,3139.3
5547,33,2026-05-07,5192.25
5548,768,2024-04-28,3655.27
5549,610,2025-06-25,3968.44
5550,62,2025-12-11,1348.85
5551,704,2025-08-03,1511.78
5552,31,2026-03-02,999.27
5553,383,2025-12-10,2149.94
5554,146,2024-02-04,7215.65
5555,10,2024-07-13,11341.61
5556,504,2025-09-10,7204.9
5557,619,2024-12-17,4983.1
5558,432,2024-12-13,3563.47
5559,309,2026-06-08,7188.48
5560,463,2024-03-28,25890.49
5561,137,2025-05-24,4310.41
5562,45,2024-10-30,5549.2
5563,142,2024-02-20,4343.33
5564,49,2024-12-31,13754.4
5565,693,2025-01-30,3041.93
5566,548,2025-03-19,1494.55
5567,169,2024-06-05,6160.64
5568,513,2025-12-10,1500.28
5569,436,2024-12-13,4581.87
5570,101,2025-07-13,3585.78
5571,874,2025-06-15,5108.22
5572,845,2025-07-04,3732.37
5573,683,2025-05-07,384.47
5574,728,2024-10-20,5712.44
5575,493,2025-04-23,4713.6
5576,724,2025-06-01,8627.49
5577,476,2024-01-18,1669.96
5578,150,2025-12-06,305.32
5579,151,2025-03-09,6112.45
5580,769,2024-10-12,5900.24
5581,402,2024-01-29,5606.45
5582,657,2024-10-24,15501.26
5583,131,2025-01-29,38.16
5584,404,2026-03-26,298.19
5585,76,2025-09-22,843.24
5586,199,2025-02-11,6677.3
5587,99,2024-05-02,9166.76
5588,188,2024-09-24,3743.78
5589,546,2026-06-12,5759.71
5590,5,2024-05-04,1555.48
5591,175,2025-09-06,1152.19
5592,622,2025-05-19,489.65
5593,135,2024-07-31,5740.94
5594,501,2026-05-01,8660.29
5595,781,2025-01-19,727.51
5596,703,2025-10-06,1454.09
5597,110,2024-04-04,2103.66
5598,133,2026-07-30,888.78
5599,636,2024-01-22,4661.79
5600,312,2024-10-29,2447.46
5601,376,2026-06-11,9848.28
5602,430,2025-09-13,1582.51
5603,522,2025-10-20,7219.85
5604,405,2024-11-02,545.86
5605,22,2026-01-30,1820.98
5606,86,2026-06-27,3897.74
5607,1,2025-08-29,4698.55
5608,239,2024-07-31,11011.58
5609,736,2026-06-03,4544.97
5610,875,2024-01-05,4609.48
5611,428,2026-05-23,1173.36
5612,25,2024-01-10,1379.54
5613,65,2024-02-26,2067.75
5614,734,2024-02-10,3341.53
5615,310,2024-07-03,3036.63
5616,794,2025-12-10,4733.02
5617,456,2025-01-20,10101.91
5618,792,2024-03-18,3491.4
5619,122,2024-11-28,6486.97
5620,773,2026-08-30,1360.53
5621,492,2025-05-27,11248.23
5622,394,2025-12-11,3379.78
5623,476,2024-09-16,11111.8
5624,295,2025-05-22,2641.33
5625,543,2026-02-16,2239.65
5626,694,2025-10-19,1773.36
5627,730,2024-01-08,970.48
5628,881,2025-08-14,7689.05
5629,372,2026-02-10,1453.53
5630,692,2024-05-11,4601.01
5631,800,2025-01-18,841.03
5632,16,2025-09-20,13691.88
5633,428,2024-01-06,7835.77
5634,631,2025-11-23,7417.45
5635,412,2026-04-05,3946.3
5636,91,2025-05-28,3025.79
5637,591,2025-03-11,1921.08
5638,366,2024-03-30,10962.52
5639,556,2025-12-07,527.07
5640,2,2026-07-08,5841.97
5641,11,2026-05-06,1528.74
5642,543,2025-06-19,835.41
5643,885,2024-02-03,2401.59
5644,576,2024-10-05,2440.35
5645,849,2024-09-12,4821.2
5646,763,2024-01-08,8493.77
5647,254,2024-04-25,2927.8
5648,93,2025-07-14,328.34
5649,503,2024-04-05,1403.23
5650,559,2024-02-07,2889.05
5651,694,2026-07-11,2157.74
5652,469,2025-08-12,5848.27
5653,829,2026-02-24,4651.33
5654,760,2024-08-30,6731.65
5655,528,2024-12-21,123.75
5656,497,2025-08-18,7925.32
5657,18,2025-11-01,381.57
5658,703,2024-12-24,5473.07
5659,613,2026-06-15,9583.68
5660,807,2025-11-16,90.59
5661,84,2024-08-03,3053.53
5662,132,2024-04-05,2173.52
5663,605,2024-01-14,719.0
5664,441,2026-04-03,91.84
5665,529,2026-03-14,8057.23
5666,392,2025-04-11,780.65
5667,577,2025-12-05,22164.69
5668,593,2026-05-11,870.07
5669,171,2024-06-05,963.44
5670,685,2026-08-14,777.03
5671,445,2025-04-22,1194.11
5672,519,2025-03-03,3170.85
5673,557,2024-06-05,5479.55
5674,671,2025-10-17,1792.56
5675,271,2025-08-10,5421.91
5676,7,2024-01-30,12240.28
5677,164,2025-09-23,2516.6
5678,870,2024-05-17,1905.85
5679,201,2024-09-26,964.49
5680,225,2025-08-19,3251.88
5681,773,2026-01-31,10841.23
5682,213,2024-05-10,3098.76
5683,419,2025-04-06,5601.96
5684,334,2024-10-04,3277.56
5685,595,2025-11-19,3014.45
5686,536,2026-03-18,19417.89
5687,464,2025-09-15,4551.43
5688,452,2026-02-14,7222.82
5689,751,2025-03-15,5152.47
5690,524,2025-08-05,3173.98
5691,458,2024-10-12,1721.74
5692,799,2026-08-21,10635.61
5693,84,2024-07-18,288.69
5694,751,2026-06-17,1463.57
5695,179,2025-12-28,1495.68
5696,299,2026-08-20,7639.93
5697,12,2025-09-17,11023.61
5698,515,2024-12-09,584.77
5699,749,2024-09-30,2734.67
5700,344,2024-06-24,7445.57
5701,597,2026-07-31,1600.81
5702,354,2024-04-13,5539.82
5703,684,2026-03-01,2593.9
5704,899,2025-11-12,1762.73
5705,644,2024-05-03,6369.51
5706,307,2026-06-11,2090.11
5707,743,2024-06-07,3791.98
5708,35,2024-06-05,685.69
5709,889,2025-06-14,5584.36
5710,756,2024-04-10,8627.98
5711,589,2024-04-09,526.61
5712,559,2025-08-31,1366.52
5713,228,2026-07-29,7914.21
5714,389,2024-02-21,2268.98
5715,92,2025-09-14,2921.39
5716,305,2025-08-09,861.01
5717,531,2024-03-05,8779.18
5718,326,2024-05-25,687.61
5719,694,2025-03-08,2919.4
5720,768,2025-11-06,1726.55
5721,506,2024-08-04,6564.74
5722,307,2025-02-27,19691.81
5723,274,2025-04-23,341.97
5724,493,2025-11-25,1597.37
5725,648,2024-08-28,2218.66
5726,115,2025-11-02,646.6
5727,404,2026-03-22,3246.31
5728,397,2025-07-22,7076.26
5729,258,2025-12-04,4155.51
5730,214,2024-06-12,5719.03
5731,757,2026-06-02,1478.15
5732,390,2024-10-20,5775.75
5733,519,2024-07-12,4027.04
5734,35,2025-06-18,807.31
5735,256,2025-01-10,3423.47
5736,202,2025-03-25,1734.84
5737,296,2026-02-24,26899.58
5738,758,2025-06-06,7473.43
5739,515,2024-12-30,3807.93
5740,812,2026-02-19,9987.8
5741,381,2025-01-04,5895.84
5742,694,2026-07-23,824.93
5743,145,2026-08-19,12432.78
5744,734,2025-04-02,578.54
5745,550,2026-01-21,11244.22
5746,35,2025-11-21,4123.09
5747,621,2026-04-19,3236.15
5748,432,2025-03-25,1434.15
5749,1,2025-01-31,4327.54
5750,763,2024-09-26,5587.15
5751,484,2025-07-25,5189.58
5752,546,2025-08-23,4070.52
5753,520,2025-03-15,2818.64
5754,82,2024-10-29,6187.17
5755,299,2025-03-15,2211.21
5756,632,2025-05-04,3097.95
5757,305,2024-05-04,4867.03
5758,800,2025-10-05,3385.72
5759,286,2026-04-01,591.67
5760,414,2024-11-09,4112.1
