CARD_TXN_ID,CARD_ID,TXN_DATE,AMOUNT,MERCHANT_CATEGORY,IS_FRAUD
7318,466,2026-01-05,1278.36,Grocery,0
7319,70,2024-03-14,150.31,Healthcare,0
7320,73,2025-07-31,1211.88,Dining,0
7321,588,2025-02-18,4869.41,Electronics,0
7322,406,2024-05-31,1525.19,Online Retail,0
7323,255,2024-10-25,286.09,Online Retail,0
7324,584,2026-07-01,8092.1,Electronics,0
7325,470,2025-04-29,824.24,Electronics,0
7326,587,2024-05-30,962.71,Dining,0
7327,450,2026-03-01,6678.91,Electronics,0
7328,354,2024-08-22,2895.39,Fuel,0
7329,641,2025-04-25,3037.49,Electronics,0
7330,694,2024-05-06,3108.08,Healthcare,0
7331,520,2024-02-04,696.43,Electronics,0
7332,441,2026-08-13,4060.35,Grocery,0
7333,25,2025-10-16,5596.76,Dining,0
7334,609,2025-08-09,2565.45,Electronics,0
7335,109,2024-01-11,1939.04,Travel,0
7336,23,2025-08-17,7142.57,Dining,0
7337,312,2024-04-05,5071.6,Electronics,0
7338,55,2024-05-29,877.21,Grocery,0
7339,66,2025-12-10,4564.37,Online Retail,0
7340,325,2025-05-15,2026.17,Online Retail,0
7341,275,2026-03-21,3041.81,Healthcare,0
7342,90,2024-12-14,9691.29,Fuel,0
7343,685,2024-11-06,277.46,Dining,0
7344,145,2026-03-15,83.87,Electronics,0
7345,144,2025-07-08,1170.95,Grocery,0
7346,565,2026-06-10,1963.32,Grocery,0
7347,494,2025-06-17,961.67,Fuel,0
7348,249,2024-06-30,4136.57,Dining,0
7349,182,2024-02-24,3605.32,Healthcare,0
7350,640,2024-07-31,2442.81,Entertainment,0
7351,24,2025-06-15,3254.68,Fuel,0
7352,449,2025-09-30,3104.77,Electronics,0
7353,69,2024-01-11,7653.91,Healthcare,1
7354,3,2024-09-18,754.03,Healthcare,0
7355,73,2026-03-10,2927.28,Grocery,0
7356,394,2025-01-20,6572.49,Healthcare,0
7357,210,2025-12-30,1840.98,Electronics,0
7358,484,2024-12-29,2384.56,Travel,0
7359,673,2024-10-03,4944.07,Online Retail,0
7360,28,2025-11-05,125.93,Dining,0
7361,435,2024-09-12,5650.71,Dining,0
7362,638,2025-10-05,3374.45,Dining,0
7363,87,2024-07-04,4495.22,Electronics,0
7364,293,2026-01-03,4226.02,Electronics,0
7365,50,2026-07-17,346.87,Entertainment,0
7366,76,2026-06-03,416.71,Entertainment,0
7367,680,2026-04-04,46.31,Dining,0
7368,176,2024-01-10,345.3,Entertainment,0
7369,120,2026-03-27,682.47,Healthcare,0
7370,627,2025-08-30,2501.6,Entertainment,0
7371,190,2025-03-30,6890.25,Entertainment,0
7372,195,2026-02-24,1711.45,Online Retail,0
7373,590,2026-03-02,2276.22,Grocery,0
7374,531,2026-06-29,2084.8,Healthcare,0
7375,389,2025-07-30,3703.03,Entertainment,0
7376,594,2025-11-14,1164.93,Entertainment,1
7377,159,2024-10-18,2195.91,Online Retail,0
7378,558,2025-10-18,5218.52,Entertainment,0
7379,466,2025-02-23,7075.59,Healthcare,0
7380,400,2025-09-20,6638.49,Travel,0
7381,261,2025-02-02,5919.69,Electronics,0
7382,85,2024-06-21,6327.01,Fuel,0
7383,408,2024-12-09,2436.37,Electronics,0
7384,563,2024-11-22,1112.3,Online Retail,0
7385,68,2024-08-24,3256.72,Dining,0
7386,113,2024-04-12,3639.7,Fuel,0
7387,617,2025-01-23,1786.94,Electronics,0
7388,605,2025-05-06,1194.45,Travel,0
7389,417,2025-08-07,6477.5,Online Retail,0
7390,321,2025-08-22,2346.28,Online Retail,0
7391,4,2024-07-10,1673.41,Entertainment,0
7392,639,2024-05-21,1856.7,Healthcare,0
7393,392,2024-05-18,2857.91,Entertainment,0
7394,56,2025-10-27,1137.42,Electronics,0
7395,254,2025-11-03,3567.12,Travel,0
7396,585,2025-05-16,6.27,Fuel,0
7397,634,2025-05-28,495.03,Fuel,0
7398,446,2025-09-14,1608.36,Dining,0
7399,97,2024-12-09,3809.58,Electronics,0
7400,113,2025-12-28,1627.33,Electronics,0
7401,234,2026-06-04,5512.09,Travel,0
7402,534,2024-08-19,6980.0,Entertainment,0
7403,536,2025-03-25,2098.55,Travel,0
7404,525,2024-11-04,840.08,Fuel,0
7405,158,2024-11-19,2178.3,Fuel,0
7406,219,2025-01-14,5360.3,Dining,0
7407,220,2024-07-29,754.65,Travel,0
7408,511,2024-12-06,4171.71,Fuel,0
7409,540,2024-11-11,2033.31,Grocery,0
7410,21,2026-03-04,4432.85,Entertainment,0
7411,499,2024-09-23,3541.18,Travel,0
7412,272,2024-04-04,1282.88,Healthcare,0
7413,252,2026-04-25,2068.65,Electronics,0
7414,356,2026-05-30,3696.03,Healthcare,0
7415,328,2026-05-19,5164.92,Grocery,0
7416,686,2024-06-27,2055.71,Dining,0
7417,387,2025-02-06,5342.22,Dining,0
7418,578,2024-10-10,10553.25,Entertainment,0
7419,622,2024-09-11,5652.08,Online Retail,0
7420,688,2026-06-13,2375.39,Online Retail,0
7421,464,2024-05-07,2296.88,Entertainment,0
7422,664,2025-08-12,385.87,Entertainment,0
7423,415,2025-11-29,1959.24,Electronics,0
7424,259,2024-03-07,4222.41,Dining,0
7425,568,2026-05-07,5161.52,Grocery,0
7426,618,2024-08-08,706.46,Healthcare,0
7427,214,2025-02-04,3485.31,Online Retail,0
7428,674,2025-06-11,6159.6,Grocery,0
7429,311,2026-05-03,668.94,Fuel,0
7430,162,2026-08-21,3078.66,Healthcare,0
7431,481,2024-08-29,1334.98,Entertainment,0
7432,171,2025-02-02,510.9,Travel,0
7433,283,2025-08-16,2102.12,Dining,0
7434,374,2025-02-05,317.86,Travel,0
7435,336,2024-03-20,1286.49,Healthcare,1
7436,82,2026-01-30,2523.55,Travel,0
7437,113,2025-07-03,5185.01,Grocery,0
7438,56,2024-05-05,744.37,Healthcare,0
7439,428,2025-09-14,1828.36,Entertainment,0
7440,695,2026-06-02,5265.07,Electronics,0
7441,449,2025-09-20,1047.15,Dining,0
7442,392,2025-04-10,556.45,Healthcare,0
7443,600,2026-01-29,6857.39,Healthcare,0
7444,18,2024-09-21,2239.14,Grocery,0
7445,60,2024-04-02,5465.07,Grocery,1
7446,694,2025-04-23,1239.46,Entertainment,0
7447,630,2024-09-28,4308.19,Electronics,0
7448,389,2025-04-23,5376.06,Grocery,0
7449,61,2025-11-06,1389.17,Fuel,0
7450,133,2026-04-05,4106.54,Travel,0
7451,522,2025-07-31,1133.05,Grocery,1
7452,162,2025-08-16,6740.52,Dining,0
7453,413,2026-07-14,1139.07,Fuel,0
7454,531,2026-06-04,7088.6,Online Retail,0
7455,285,2026-02-03,3453.51,Travel,0
7456,330,2026-06-05,1880.07,Entertainment,0
7457,647,2025-04-04,7812.88,Fuel,0
7458,687,2026-01-18,1314.66,Grocery,0
7459,320,2025-06-04,10450.63,Online Retail,0
7460,143,2025-08-22,4131.34,Dining,0
7461,18,2025-10-05,620.9,Online Retail,0
7462,127,2024-03-17,1605.19,Online Retail,0
7463,365,2024-01-10,1976.25,Online Retail,0
7464,686,2026-07-18,10681.9,Electronics,0
7465,373,2024-12-21,6422.32,Travel,0
7466,689,2024-02-19,5213.84,Entertainment,0
7467,522,2024-04-28,1367.95,Online Retail,0
7468,57,2024-02-08,2163.14,Grocery,0
7469,251,2024-08-21,4231.12,Fuel,0
7470,408,2025-12-12,4417.2,Healthcare,0
7471,52,2026-03-19,2302.46,Fuel,0
7472,14,2024-03-02,2038.82,Online Retail,0
7473,245,2025-06-18,4266.97,Online Retail,0
7474,626,2025-10-06,7861.88,Healthcare,0
7475,422,2026-04-18,953.7,Fuel,0
7476,367,2026-06-01,8485.78,Entertainment,0
7477,382,2026-05-16,2176.84,Dining,0
7478,382,2025-11-30,6720.98,Online Retail,0
7479,593,2026-02-24,524.5,Travel,0
7480,224,2025-12-27,3000.62,Healthcare,0
7481,190,2026-01-13,6297.21,Fuel,0
7482,199,2026-05-29,425.02,Grocery,0
7483,399,2024-06-10,826.49,Travel,0
7484,188,2024-03-25,6587.76,Fuel,0
7485,683,2024-09-19,1232.83,Grocery,0
7486,483,2026-07-16,1642.59,Entertainment,0
7487,220,2025-11-17,3526.96,Grocery,0
7488,183,2025-04-03,465.24,Grocery,0
7489,306,2024-10-20,3782.3,Entertainment,0
7490,602,2024-07-13,624.86,Electronics,0
7491,696,2024-12-31,5936.3,Healthcare,0
7492,373,2026-07-16,2107.97,Travel,0
7493,102,2026-07-01,7164.11,Entertainment,0
7494,30,2026-08-06,1135.25,Travel,0
7495,402,2025-11-19,6615.16,Dining,0
7496,437,2025-07-25,3601.43,Entertainment,0
7497,260,2024-04-13,802.94,Travel,0
7498,623,2025-07-31,5675.72,Travel,0
7499,33,2025-12-04,432.16,Entertainment,0
7500,215,2025-02-13,4332.32,Electronics,0
7501,533,2026-02-12,842.02,Fuel,0
7502,171,2025-07-29,4572.83,Dining,0
7503,140,2026-06-09,3875.01,Entertainment,0
7504,512,2024-04-14,2616.59,Fuel,0
7505,625,2025-10-29,3396.43,Travel,0
7506,130,2024-12-01,337.51,Travel,0
7507,293,2024-04-03,2211.05,Healthcare,0
7508,683,2024-10-24,671.29,Grocery,0
7509,102,2026-01-16,7524.76,Healthcare,0
7510,97,2024-06-29,6151.24,Grocery,0
7511,173,2025-10-01,389.27,Online Retail,0
7512,336,2024-07-15,1247.75,Travel,0
7513,584,2025-03-20,9202.51,Electronics,0
7514,305,2024-05-21,1840.13,Travel,0
7515,262,2026-01-11,4317.73,Healthcare,0
7516,595,2026-04-30,2836.94,Entertainment,0
7517,180,2025-05-26,1050.42,Dining,0
7518,257,2025-01-17,2674.83,Grocery,0
7519,175,2026-06-27,3205.02,Healthcare,0
7520,78,2026-07-11,1575.82,Grocery,0
7521,409,2026-06-27,240.83,Fuel,0
7522,679,2026-02-02,3634.28,Entertainment,0
7523,180,2024-08-07,2869.4,Grocery,0
7524,51,2024-06-05,8211.72,Travel,0
7525,655,2025-03-05,2754.44,Dining,0
7526,75,2025-07-07,3708.61,Electronics,0
7527,35,2024-07-12,2494.99,Dining,1
7528,516,2024-05-21,2733.45,Travel,0
7529,110,2024-11-18,8099.9,Entertainment,0
7530,698,2024-12-08,1690.47,Grocery,0
7531,301,2024-08-05,1505.1,Healthcare,0
7532,470,2025-03-26,2562.5,Healthcare,0
7533,146,2025-05-14,1938.31,Travel,0
7534,149,2024-04-04,2121.17,Healthcare,1
7535,546,2024-01-01,2961.12,Fuel,0
7536,357,2024-02-05,4947.49,Entertainment,0
7537,642,2026-02-10,10109.17,Dining,0
7538,645,2026-02-25,2022.59,Travel,0
7539,421,2024-06-03,169.26,Online Retail,0
7540,547,2026-07-07,936.93,Dining,0
7541,598,2024-09-24,2590.11,Dining,0
7542,408,2026-05-23,15033.62,Electronics,0
7543,561,2024-06-19,8267.84,Dining,0
7544,19,2026-03-07,1222.2,Dining,0
7545,112,2024-12-11,1953.95,Healthcare,0
7546,333,2026-02-01,4478.4,Healthcare,0
7547,55,2024-03-16,7036.73,Entertainment,0
7548,324,2025-07-12,343.44,Electronics,0
7549,441,2026-04-17,4528.8,Grocery,0
7550,258,2024-05-04,2624.57,Travel,1
7551,688,2025-02-08,230.99,Grocery,0
7552,611,2026-05-19,1671.54,Entertainment,0
7553,583,2026-06-20,1333.06,Fuel,0
7554,499,2025-05-02,1294.87,Online Retail,0
7555,432,2024-02-15,7019.92,Online Retail,0
7556,464,2026-07-08,3577.97,Electronics,0
7557,78,2024-06-17,1695.79,Entertainment,0
7558,657,2025-02-04,1311.11,Entertainment,0
7559,546,2026-03-25,3117.53,Travel,0
7560,203,2024-04-17,1577.8,Fuel,0
7561,479,2025-03-28,4690.61,Dining,0
7562,290,2025-08-30,2113.61,Travel,0
7563,654,2024-02-27,141.7,Healthcare,0
7564,375,2025-04-17,372.24,Healthcare,0
7565,497,2024-02-15,1112.92,Travel,0
7566,133,2025-09-22,2083.36,Healthcare,0
7567,73,2026-05-22,3568.22,Grocery,0
7568,631,2024-07-17,3330.63,Travel,0
7569,427,2024-09-12,9011.02,Healthcare,0
7570,465,2024-05-06,19.74,Fuel,1
7571,283,2025-02-04,8.42,Travel,0
7572,442,2024-01-04,287.47,Online Retail,0
7573,295,2026-05-24,814.07,Entertainment,0
7574,446,2024-04-03,4890.4,Travel,0
7575,444,2025-10-12,3088.34,Travel,0
7576,155,2024-11-08,291.3,Electronics,0
7577,630,2026-01-21,832.4,Online Retail,0
7578,662,2024-02-19,912.36,Dining,0
7579,532,2025-04-04,662.04,Entertainment,0
7580,15,2024-03-31,1587.96,Electronics,0
7581,16,2025-11-08,1192.8,Travel,0
7582,563,2024-07-06,1310.96,Healthcare,0
7583,103,2025-07-23,328.43,Dining,0
7584,685,2025-01-31,3554.82,Dining,0
7585,255,2024-06-15,2180.68,Dining,0
7586,124,2024-07-06,1083.9,Online Retail,0
7587,480,2025-07-12,479.08,Fuel,0
7588,481,2024-07-28,1441.06,Grocery,0
7589,444,2026-06-21,155.31,Travel,0
7590,538,2026-01-14,3133.91,Online Retail,0
7591,353,2024-12-02,3384.99,Fuel,0
7592,221,2025-01-17,2064.37,Fuel,0
7593,302,2025-04-26,8669.54,Online Retail,0
7594,441,2026-02-21,3490.33,Electronics,0
7595,553,2025-02-09,4486.05,Travel,1
7596,303,2025-02-04,3275.51,Grocery,0
7597,67,2025-11-02,3310.02,Fuel,0
7598,282,2024-09-07,2553.56,Travel,0
7599,417,2025-09-03,4331.43,Electronics,0
7600,542,2025-01-10,2341.11,Online Retail,0
7601,566,2025-04-10,551.61,Travel,0
7602,553,2026-01-24,4837.51,Electronics,0
7603,191,2024-02-16,3200.42,Grocery,0
7604,17,2025-09-27,627.95,Travel,0
7605,142,2024-09-14,1934.57,Healthcare,0
7606,84,2024-01-10,229.39,Travel,0
7607,472,2024-11-02,6827.09,Dining,0
7608,190,2026-01-29,2999.05,Dining,1
7609,123,2025-12-15,403.12,Travel,0
7610,378,2024-09-07,1710.36,Online Retail,0
7611,342,2025-01-21,563.91,Online Retail,0
7612,493,2026-04-28,1176.3,Grocery,0
7613,646,2025-01-03,3328.77,Travel,0
7614,59,2024-09-05,4707.69,Healthcare,0
7615,43,2025-03-10,450.14,Dining,0
7616,572,2026-02-02,6836.19,Grocery,0
7617,637,2025-02-25,5705.79,Travel,0
7618,235,2025-05-17,1369.09,Dining,0
7619,134,2025-11-30,920.19,Travel,0
7620,210,2026-04-19,4169.46,Electronics,0
7621,338,2025-10-15,13301.05,Entertainment,0
7622,9,2025-01-30,2159.83,Online Retail,0
7623,93,2026-01-13,1248.57,Grocery,0
7624,25,2026-01-30,1083.09,Entertainment,0
7625,497,2024-07-21,771.91,Travel,0
7626,312,2025-11-09,4937.43,Travel,0
7627,699,2025-12-23,6289.1,Online Retail,0
7628,312,2024-10-21,1333.65,Entertainment,0
7629,212,2024-10-15,1917.19,Dining,0
7630,215,2025-10-19,793.2,Entertainment,0
7631,648,2024-01-01,858.46,Dining,0
7632,132,2024-10-10,1998.83,Fuel,0
7633,511,2025-09-15,2822.09,Fuel,0
7634,616,2025-03-19,9049.54,Entertainment,0
7635,676,2024-01-12,253.37,Healthcare,0
7636,60,2024-05-04,1756.04,Online Retail,0
7637,471,2024-04-05,2686.17,Grocery,0
7638,568,2025-06-01,1535.99,Electronics,0
7639,478,2024-02-10,3554.28,Grocery,0
7640,589,2026-01-13,5288.58,Dining,0
7641,661,2025-08-14,1574.11,Travel,0
7642,617,2025-05-06,1854.73,Grocery,0
7643,510,2024-07-21,1141.54,Dining,0
7644,136,2024-06-30,3735.55,Electronics,0
7645,594,2026-02-27,693.55,Healthcare,0
7646,480,2025-08-23,4914.73,Dining,0
7647,200,2024-12-13,959.6,Grocery,0
7648,453,2024-07-22,2998.91,Online Retail,0
7649,119,2024-11-22,2950.11,Online Retail,0
7650,584,2024-10-20,7137.76,Online Retail,0
7651,449,2025-05-16,5370.72,Travel,0
7652,451,2024-09-14,713.92,Entertainment,0
7653,177,2026-01-25,5224.22,Dining,0
7654,107,2024-02-26,587.05,Fuel,0
7655,301,2025-11-09,2274.75,Fuel,0
7656,245,2024-01-07,1255.88,Fuel,0
7657,599,2024-07-20,4831.09,Electronics,0
7658,690,2026-07-03,534.11,Dining,0
7659,442,2026-01-14,279.28,Electronics,0
7660,559,2026-08-15,2694.91,Electronics,0
7661,661,2025-05-09,636.79,Healthcare,0
7662,515,2024-05-14,3337.01,Healthcare,0
7663,249,2026-08-20,2996.26,Healthcare,0
7664,163,2026-01-11,2115.58,Fuel,0
7665,197,2025-05-18,2234.35,Travel,0
7666,221,2026-01-19,3307.39,Grocery,0
7667,150,2024-10-06,1917.42,Online Retail,0
7668,474,2026-02-08,1076.2,Entertainment,0
7669,684,2026-01-12,1794.65,Fuel,0
7670,181,2024-05-15,1783.29,Travel,0
7671,301,2024-01-29,2323.27,Fuel,0
7672,660,2026-04-05,11096.52,Electronics,0
7673,645,2025-12-07,1763.54,Healthcare,0
7674,19,2024-10-13,6961.61,Dining,0
7675,242,2025-06-13,5379.95,Fuel,0
7676,245,2024-01-29,718.29,Online Retail,0
7677,202,2024-06-20,528.99,Healthcare,0
7678,660,2024-03-27,2646.62,Travel,0
7679,540,2024-01-24,5241.35,Dining,0
7680,46,2024-05-14,1972.55,Travel,0
7681,433,2024-02-15,2696.52,Grocery,0
7682,404,2026-07-09,2540.72,Travel,0
7683,368,2024-03-20,8373.9,Electronics,0
7684,506,2024-05-08,4873.08,Online Retail,0
7685,309,2025-04-20,1302.38,Online Retail,0
7686,499,2025-08-09,299.74,Grocery,0
7687,327,2025-11-20,2140.55,Dining,0
7688,662,2024-04-04,1991.92,Grocery,0
7689,585,2024-05-10,15332.61,Dining,0
7690,38,2024-01-16,2322.15,Electronics,0
7691,108,2024-06-03,2370.12,Online Retail,0
7692,280,2024-07-05,1577.58,Entertainment,0
7693,36,2026-03-04,1480.34,Fuel,0
7694,49,2025-07-30,4846.51,Electronics,0
7695,5,2024-08-10,4448.76,Online Retail,0
7696,630,2024-04-25,1789.08,Fuel,0
7697,347,2026-03-18,3835.71,Grocery,0
7698,547,2025-11-26,2527.31,Grocery,0
7699,573,2024-04-02,2729.55,Entertainment,0
7700,117,2025-06-29,797.84,Online Retail,1
7701,470,2026-03-27,4134.09,Travel,0
7702,434,2024-09-20,1775.76,Grocery,0
7703,694,2025-12-15,6339.29,Online Retail,0
7704,612,2025-01-12,395.74,Dining,0
7705,427,2024-05-23,1618.01,Dining,0
7706,474,2024-10-02,435.96,Grocery,0
7707,357,2024-11-25,5109.83,Electronics,0
7708,409,2024-02-08,3091.03,Electronics,0
7709,408,2024-11-20,397.16,Fuel,0
7710,620,2026-07-30,2545.35,Fuel,0
7711,618,2024-05-10,1806.82,Grocery,0
7712,155,2024-01-12,1565.85,Entertainment,0
7713,11,2025-01-02,2253.73,Grocery,0
7714,183,2026-07-26,9888.84,Online Retail,0
7715,327,2025-10-22,10030.63,Travel,0
7716,155,2025-05-15,2598.53,Entertainment,0
7717,288,2025-12-13,1920.7,Dining,0
7718,304,2024-01-10,336.3,Fuel,0
7719,668,2024-07-16,2696.11,Electronics,0
7720,308,2026-04-01,10240.27,Travel,0
7721,132,2025-12-04,3362.29,Entertainment,0
7722,287,2025-03-25,1675.98,Healthcare,0
7723,18,2024-09-16,722.89,Grocery,0
7724,21,2024-08-09,2337.76,Online Retail,0
7725,443,2024-02-11,9312.13,Healthcare,0
7726,177,2026-05-10,1798.63,Online Retail,0
7727,438,2024-07-08,6080.8,Dining,0
7728,26,2026-03-04,1981.03,Dining,0
7729,224,2024-11-29,142.05,Healthcare,0
7730,402,2026-06-05,262.33,Entertainment,0
7731,378,2024-02-05,4165.39,Entertainment,0
7732,416,2025-05-19,2537.45,Fuel,0
7733,418,2024-04-02,5547.55,Fuel,0
7734,226,2024-01-02,2135.99,Online Retail,0
7735,248,2024-12-13,5925.68,Dining,0
7736,286,2025-09-13,3904.09,Grocery,0
7737,295,2026-06-20,449.73,Online Retail,0
7738,551,2024-05-27,1751.71,Healthcare,0
7739,100,2025-09-11,1180.64,Entertainment,0
7740,393,2026-02-20,681.08,Travel,0
7741,540,2026-06-30,1992.14,Grocery,0
7742,239,2024-09-28,5866.69,Fuel,0
7743,273,2024-02-06,1303.67,Fuel,0
7744,475,2026-07-21,599.96,Online Retail,0
7745,452,2026-04-26,5018.05,Dining,0
7746,388,2024-09-04,2551.38,Online Retail,0
7747,299,2024-05-12,183.26,Healthcare,0
7748,33,2025-06-04,3582.54,Electronics,0
7749,114,2024-08-19,3663.65,Grocery,0
7750,342,2025-07-03,2142.61,Healthcare,0
7751,491,2024-04-07,396.49,Online Retail,0
7752,142,2026-06-23,1117.54,Electronics,0
7753,293,2025-02-04,1544.35,Travel,0
7754,173,2024-05-17,2164.18,Fuel,0
7755,130,2024-07-16,584.53,Healthcare,0
7756,630,2025-10-10,4452.64,Fuel,0
7757,654,2025-12-21,10440.42,Grocery,0
7758,690,2024-04-13,770.03,Healthcare,0
7759,626,2026-01-06,1108.37,Healthcare,0
7760,283,2026-06-30,1003.53,Grocery,0
7761,510,2024-10-10,16836.44,Grocery,0
7762,199,2025-08-24,2941.14,Electronics,0
7763,404,2026-02-18,6076.28,Entertainment,0
7764,177,2026-07-07,3287.38,Entertainment,0
7765,438,2024-06-08,457.09,Dining,0
7766,296,2026-05-16,713.75,Dining,0
7767,253,2024-02-09,996.58,Entertainment,0
7768,61,2025-06-24,1145.93,Electronics,0
7769,185,2024-06-09,4519.54,Grocery,0
7770,309,2024-04-20,13963.6,Healthcare,0
7771,415,2024-08-27,1833.31,Entertainment,0
7772,586,2024-06-01,2592.97,Healthcare,0
7773,519,2024-02-19,2202.02,Fuel,0
7774,382,2024-10-19,325.93,Entertainment,0
7775,347,2024-04-17,7419.78,Grocery,0
7776,328,2025-01-08,3992.11,Entertainment,0
7777,627,2024-10-22,1957.45,Entertainment,0
7778,587,2025-05-22,11556.36,Fuel,0
7779,272,2026-04-11,199.93,Travel,0
7780,396,2024-05-16,4768.7,Electronics,0
7781,264,2026-04-14,2110.5,Electronics,0
7782,397,2025-06-09,1447.64,Grocery,0
7783,298,2026-08-26,1325.29,Grocery,0
7784,596,2025-02-01,1864.53,Fuel,0
7785,493,2024-04-05,1649.92,Fuel,0
7786,123,2024-07-23,3518.23,Grocery,1
7787,20,2024-01-02,2870.98,Online Retail,0
7788,673,2026-04-24,6954.7,Fuel,0
7789,248,2025-07-05,1636.02,Travel,0
7790,106,2026-05-09,9079.15,Entertainment,0
7791,521,2025-08-11,8348.32,Online Retail,0
7792,332,2026-06-29,1314.28,Dining,0
7793,389,2024-08-18,900.5,Healthcare,0
7794,446,2024-11-19,4808.99,Entertainment,0
7795,217,2026-02-16,3366.16,Dining,0
7796,398,2026-03-12,1191.49,Fuel,0
7797,460,2026-07-21,3356.09,Entertainment,0
7798,430,2026-05-14,1170.96,Dining,0
7799,631,2024-11-19,2895.1,Grocery,0
7800,274,2025-10-20,2504.09,Dining,0
7801,354,2026-07-11,1390.22,Online Retail,0
7802,526,2024-09-15,9368.2,Entertainment,0
7803,518,2024-04-11,9902.43,Online Retail,0
7804,698,2025-05-05,1731.5,Entertainment,0
7805,139,2025-04-08,7699.49,Fuel,0
7806,645,2025-11-07,1079.76,Online Retail,0
7807,332,2024-07-11,2005.91,Electronics,0
7808,151,2025-03-13,1852.97,Healthcare,0
7809,204,2025-07-23,513.32,Fuel,0
7810,247,2025-07-22,1098.57,Grocery,0
7811,695,2024-03-10,8003.01,Electronics,0
7812,77,2024-04-09,2694.52,Online Retail,0
7813,154,2025-05-06,8365.09,Grocery,0
7814,501,2024-12-27,3539.89,Online Retail,0
7815,664,2024-06-17,4564.68,Fuel,0
7816,56,2026-02-24,3645.97,Dining,0
7817,287,2025-02-11,3188.23,Fuel,0
7818,287,2025-07-18,1751.17,Online Retail,0
7819,349,2025-11-01,4059.46,Healthcare,0
7820,535,2025-12-07,4272.66,Fuel,0
7821,367,2024-11-21,5390.63,Electronics,0
7822,98,2024-01-24,6347.75,Entertainment,1
7823,170,2025-06-10,8763.3,Entertainment,0
7824,518,2024-08-21,3301.47,Electronics,0
7825,168,2026-08-05,3744.05,Fuel,0
7826,348,2026-05-22,3046.21,Dining,0
7827,264,2026-05-03,8491.53,Online Retail,0
7828,308,2026-02-01,3420.17,Grocery,0
7829,522,2026-08-30,3391.53,Electronics,0
7830,171,2026-07-21,3916.64,Electronics,0
7831,491,2024-06-21,3897.07,Healthcare,0
7832,534,2025-08-22,3062.23,Fuel,0
7833,699,2025-04-26,1393.12,Online Retail,0
7834,317,2024-01-31,1361.16,Travel,0
7835,62,2026-02-03,516.14,Electronics,0
7836,467,2024-04-16,2061.37,Grocery,0
7837,532,2026-06-24,477.72,Fuel,1
7838,22,2025-11-09,123.57,Healthcare,0
7839,137,2024-08-22,5955.96,Dining,0
7840,241,2024-02-05,1381.67,Entertainment,0
7841,358,2026-08-21,6521.09,Entertainment,0
7842,361,2026-02-27,813.6,Grocery,0
7843,138,2025-03-06,1978.76,Entertainment,0
7844,140,2026-02-23,5802.14,Healthcare,0
7845,656,2026-01-22,4157.2,Fuel,0
7846,504,2025-08-19,360.8,Electronics,0
7847,356,2025-05-20,560.49,Dining,1
7848,232,2024-02-12,2499.36,Healthcare,0
7849,329,2024-10-17,688.58,Dining,0
7850,676,2024-10-29,3472.2,Entertainment,0
7851,216,2024-04-16,2777.47,Travel,0
7852,232,2025-11-22,9650.95,Travel,0
7853,315,2024-06-06,2713.79,Healthcare,0
7854,132,2024-09-09,1284.34,Grocery,0
7855,78,2025-09-23,938.67,Fuel,0
7856,625,2025-05-21,1231.48,Travel,0
7857,479,2025-06-24,6639.1,Fuel,0
7858,236,2026-04-12,2589.8,Electronics,0
7859,400,2025-02-25,1961.8,Grocery,0
7860,348,2025-08-25,3225.35,Healthcare,1
7861,70,2025-09-02,443.18,Grocery,0
7862,529,2024-05-02,3360.06,Dining,0
7863,72,2025-05-09,2056.35,Electronics,0
7864,399,2025-06-18,1829.51,Online Retail,0
7865,206,2024-05-17,8448.72,Dining,0
7866,306,2024-05-04,1856.44,Entertainment,0
7867,332,2024-09-12,2217.37,Dining,1
7868,305,2025-02-18,1148.29,Travel,0
7869,156,2025-02-24,4552.46,Healthcare,0
7870,59,2024-08-10,635.34,Healthcare,0
7871,92,2025-01-22,2247.21,Healthcare,0
7872,510,2024-10-11,1038.96,Dining,0
7873,68,2026-05-29,6067.2,Online Retail,0
7874,355,2025-10-01,6228.57,Travel,0
7875,214,2026-07-07,1441.26,Grocery,0
7876,488,2025-09-24,3218.62,Grocery,0
7877,441,2025-06-04,2398.73,Fuel,0
7878,129,2025-04-23,1619.81,Electronics,0
7879,475,2024-09-16,5124.14,Entertainment,0
